Id,SalePrice
1678,439806.4370772541
1679,377342.82420295937
1680,319825.78683180246
1681,246181.8088480409
1682,307701.46735050296
1683,178113.70598658314
1684,166634.52762963343
1685,167920.29235928418
1686,161018.2455406243
1687,171570.0727841924
1688,184206.96346325212
1689,190019.19265503
1690,191923.6862430731
1691,179641.14796938963
1692,258776.44991877087
1693,167121.39653003972
1694,179599.05681954074
1695,167675.29532588477
1696,266278.32365455525
1697,170731.977925677
1698,341039.0962617404
1699,305985.9909110017
1700,249765.43601681083
1701,267446.1417406911
1702,228006.20678638975
1703,229701.5452316193
1704,262256.793525153
1705,229915.0701217844
1706,276631.3231344209
1707,206612.4657209291
1708,195577.6584271663
1709,257642.16247183236
1710,210833.48705723436
1711,263604.0778188595
1712,242305.8411073608
1713,264865.1741420032
1714,218317.6982296819
1715,204705.96475093448
1716,177288.23022787512
1717,171921.91479561848
1718,137977.99818449974
1719,203825.61336068425
1720,239034.20531041527
1721,166576.9260563219
1722,127406.30814038425
1723,155553.27997224499
1724,196229.49482402182
1725,227351.7780769193
1726,176646.30704850215
1727,150025.11643654888
1728,175105.6981768781
1729,164947.4359418382
1730,151915.41633929632
1731,118140.45940556272
1732,124062.33184682345
1733,112579.97028035064
1734,117363.49587168763
1735,121835.40164114624
1736,105798.00678763512
1737,285397.4367694572
1738,244175.6807684896
1739,233937.7253839652
1740,204395.15148277825
1741,183863.26095899232
1742,170119.5444508831
1743,174286.1737499025
1744,306597.4068953389
1745,212947.79245416744
1746,185078.23752709525
1747,208025.0160151582
1748,210323.7638401195
1749,140988.48630194901
1750,125540.5532683052
1751,235631.20647044448
1752,115698.06877342578
1753,150418.61490821614
1754,193153.99661219292
1755,162012.97798041478
1756,121417.59962452904
1757,120058.605879526
1758,142154.2273536895
1759,157954.56183678412
1760,163148.59467016198
1761,143127.42518014606
1762,170035.39906594355
1763,183256.42442126255
1764,113206.5590634782
1765,166729.10506935138
1766,183894.50390045965
1767,210346.8137191672
1768,139201.23856107052
1769,170530.12197370423
1770,150640.84704135614
1771,125969.60131260035
1772,128458.80688190782
1773,120110.03196949311
1774,140584.06888511154
1775,138725.4914021383
1776,127237.65304231581
1777,104978.45504774242
1778,136420.64952262188
1779,116092.47942457667
1780,177872.95656492183
1781,123899.60918111634
1782,86375.5191784331
1783,138059.03884261096
1784,107169.31884422751
1785,117806.04417019009
1786,138756.5819994405
1787,165868.11538542795
1788,60422.43274743701
1789,94598.94792542339
1790,78832.26313631987
1791,177287.41705448454
1792,155239.9857333632
1793,122054.61425095826
1794,151222.13839314957
1795,133947.38400475663
1796,130151.1054760017
1797,115447.84513802378
1798,120222.11869337865
1799,109423.6684540498
1800,131070.53314258937
1801,129052.56561623256
1802,143297.72084905626
1803,146468.26971575263
1804,132853.88743598148
1805,135025.5879453575
1806,117218.28732955296
1807,128246.71296873357
1808,122407.1491060828
1809,123261.64283804869
1810,137784.60411428742
1811,93052.25688826802
1812,96143.65354086182
1813,122837.22378466165
1814,90458.52565863072
1815,53875.351499791745
1816,95991.11147180399
1817,106601.38250928839
1818,144326.66221530747
1819,122639.60386921535
1820,47470.164300118515
1821,107710.04846419088
1822,147059.20454474894
1823,40989.68374751635
1824,122834.32385288778
1825,138725.43057658296
1826,103224.73455584295
1827,102830.03742483353
1828,131664.50864514097
1829,118746.33851761042
1830,137087.65271327388
1831,144666.6862036416
1832,73961.16720657542
1833,141140.4144455212
1834,114624.73492979123
1835,117983.1338710602
1836,123882.12680035681
1837,87315.58313540777
1838,121909.49364946094
1839,96605.76503229747
1840,141976.31953424198
1841,138491.12789941928
1842,86718.77343963124
1843,128692.71355962173
1844,143841.51773376897
1845,141480.5737662615
1846,152209.8689262316
1847,165085.2057345949
1848,52571.424736724206
1849,108003.24549397327
1850,117975.35088482239
1851,150174.1499628653
1852,128168.40035431884
1853,122269.53014675863
1854,161926.61921433505
1855,146883.6528464795
1856,216745.45738767984
1857,136888.67053385673
1858,127827.210170409
1859,114864.66332757968
1860,139962.9787718407
1861,114298.9488577872
1862,312816.6872617196
1863,293971.7195106294
1864,294035.98721532826
1865,336880.022429768
1866,320266.82217317447
1867,220165.28154667193
1868,271670.5406128369
1869,192831.44824066156
1870,216915.43347351495
1871,250707.3691520677
1872,165408.18857529134
1873,233508.5580022828
1874,149134.28107987405
1875,195243.43317885397
1876,192938.98188148526
1877,203911.08703894648
1878,197335.58227762903
1879,126831.79468589439
1880,129564.32818599779
1881,238650.91353054528
1882,235298.85241768905
1883,182583.2543690603
1884,199029.4956586774
1885,239693.92336114257
1886,286795.1079417871
1887,205762.80871708444
1888,257716.8745203726
1889,159272.88537634152
1890,114827.62361398408
1891,134410.8146680668
1892,97645.49614196547
1893,125185.22724311323
1894,123878.8603367676
1895,131043.99398972724
1896,122542.22375976799
1897,112277.8094639093
1898,107741.26722044262
1899,156584.11505494342
1900,150145.27007916162
1901,163962.7516941402
1902,151213.6848211148
1903,206506.9282023195
1904,139209.09814471845
1905,195601.14920679474
1906,147578.20295360405
1907,203526.26225515458
1908,106719.13749718571
1909,127577.84068801798
1910,114652.5567018958
1911,222970.30622489934
1912,329099.43281903485
1913,140868.49264614994
1914,51376.60159492378
1915,299395.0864496266
1916,66010.4825551415
1917,240232.89639520168
1918,137869.13289278402
1919,169200.21740404598
1920,156982.22457995702
1921,368543.05466383055
1922,312994.1319561858
1923,226426.87837650484
1924,208841.37539755172
1925,191448.64669566567
1926,361827.5245384021
1927,126800.86116946777
1928,151135.78876770183
1929,122600.95193876527
1930,131295.771288395
1931,140359.63506111156
1932,136066.82563407248
1933,178261.5325425343
1934,177489.0048298838
1935,166721.40585059242
1936,192108.68928368043
1937,181478.30756635487
1938,166130.6792527095
1939,244254.41169640244
1940,190726.404313436
1941,160630.4569825307
1942,179845.51681172484
1943,213148.06826450676
1944,359573.33467406436
1945,397805.97034036246
1946,127862.98516575382
1947,213036.9728032501
1948,162958.2457117666
1949,236061.12401782602
1950,186810.1328257959
1951,233634.29754016906
1952,199979.74014957843
1953,157773.7814873396
1954,177988.32123292802
1955,132878.41051670304
1956,276688.43791824236
1957,147855.13282299344
1958,285610.414355441
1959,144354.41860576806
1960,115283.43540304554
1961,120440.38883252675
1962,95522.71414386318
1963,102590.91251190203
1964,103040.74109654511
1965,135305.4146901637
1966,136323.4664220111
1967,284621.68538819795
1968,410525.0332856481
1969,376310.7218371017
1970,401439.34546988644
1971,447204.82597628306
1972,365795.3364268837
1973,254153.31663893102
1974,330512.08713527676
1975,497957.3352857285
1976,263095.5958715007
1977,339366.5622790442
1978,340690.463701489
1979,315362.42722406343
1980,193034.66727046613
1981,330600.43068834103
1982,210681.54167421232
1983,197357.10925368365
1984,164474.6626918544
1985,219038.28242315762
1986,204102.5986746326
1987,178704.65093026898
1988,168963.75208865828
1989,186360.68069877563
1990,199534.47246021059
1991,220024.77699972776
1992,206627.41753810146
1993,162649.81202833384
1994,221139.8074071756
1995,180513.33552010218
1996,249037.5319121476
1997,316337.2059677266
1998,310532.50633731054
1999,271159.8969176287
2000,309763.02434935945
2001,273035.61977577925
2002,231405.2970907724
2003,249271.49265755183
2004,269220.3710544463
2005,216425.46276357616
2006,215274.32036542302
2007,239300.22977050926
2008,211821.7202307914
2009,190577.4864714268
2010,190438.18037903117
2011,142442.64846974215
2012,168132.8527025854
2013,174409.29937765579
2014,177920.41885219043
2015,205180.18744913253
2016,185873.00501315447
2017,188146.51358971227
2018,115534.97103952247
2019,129199.80714901256
2020,100670.12106195993
2021,103722.00929671446
2022,178240.37552727835
2023,137490.2789811671
2024,259026.63426463638
2025,345798.747738731
2026,172506.4451063099
2027,156098.7738089364
2028,151619.19905010573
2029,167468.0840026067
2030,258960.8684967896
2031,226661.229038235
2032,251451.1271840057
2033,250788.99334301197
2034,172746.96495739298
2035,212624.20850884658
2036,197403.23207998794
2037,202317.95512097105
2038,318551.8634612615
2039,230736.15806335554
2040,255964.18610110527
2041,295805.7447779225
2042,204034.52193660167
2043,169126.00882831204
2044,163018.13764158427
2045,207443.2526954575
2046,145626.54640508007
2047,141445.77576899796
2048,140526.11137087032
2049,143233.69483554963
2050,173873.77011432103
2051,101080.40881364251
2052,123388.8234945066
2053,143325.4544646435
2054,87288.8611144629
2055,156877.39372694032
2056,143229.4061933548
2057,111681.49820513515
2058,209079.07644161282
2059,126568.3162170849
2060,170015.7401416685
2061,168795.5221876051
2062,127455.21158177263
2063,115504.7981948269
2064,136723.6890181608
2065,119273.47635686427
2066,162253.4206059081
2067,101214.68069294344
2068,147653.65231303833
2069,84458.9265899692
2070,112266.27184714153
2071,91604.05984499867
2072,130633.79184672481
2073,129851.22087930716
2074,183677.00943576335
2075,151468.93277823366
2076,118262.25475432335
2077,149716.8744328823
2078,123868.61913492068
2079,133068.48406685935
2080,115393.55003937283
2081,126007.32096606265
2082,122090.92719799602
2083,147516.446175413
2084,107991.38872534949
2085,112704.84270012077
2086,113878.83944090537
2087,122032.68853663081
2088,91909.12918170034
2089,75711.92807278706
2090,121395.70707948192
2091,105556.43756837926
2092,118096.11685949977
2093,113307.36688254749
2094,109498.22215103898
2095,144341.62476399116
2096,80591.37433191274
2097,96622.6570611476
2098,145947.13826514606
2099,51986.59627668672
2100,71938.40083312159
2101,113038.253966928
2102,126015.1758798123
2103,103675.89866370027
2104,140575.980878029
2105,128138.74289672523
2106,64090.023248452206
2107,194791.80561831733
2108,114817.50023310033
2109,111081.1540168755
2110,125116.01916725909
2111,130550.84097672712
2112,136161.47547335323
2113,118117.00097701966
2114,119510.04193069277
2115,160318.65767119866
2116,113812.97521256279
2117,151413.23193605954
2118,127795.04066242032
2119,111465.0866083972
2120,107833.43962218106
2121,86722.91428446647
2122,113546.9213559594
2123,79515.23950238513
2124,159284.48533246748
2125,127644.32722045202
2126,149735.69269569276
2127,157630.6334986434
2128,120866.76714020246
2129,91717.76261930045
2130,140956.34074123
2131,138394.62403300538
2132,111976.99684239735
2133,119673.82744802063
2134,119303.96078890572
2135,92841.36096568318
2136,78089.04617138585
2137,105854.59394208434
2138,130385.37215527601
2139,147517.38229339977
2140,135690.8795073782
2141,162634.4215858623
2142,120972.54416695591
2143,143900.05458921051
2144,115295.62825522237
2145,133743.60506768132
2146,170802.65221262546
2147,143767.53756091197
2148,127549.6049060668
2149,147576.49784133397
2150,232789.64597492423
2151,113544.74429019322
2152,167560.79090719912
2153,158341.52019296307
2154,101585.39854259264
2155,139059.84003428952
2156,244273.90606099443
2157,220928.6250504881
2158,229616.06769632286
2159,209203.5785291147
2160,173833.2312468791
2161,225841.71808961846
2162,360816.7967633093
2163,326322.32356490055
2164,251466.17792951135
2165,200068.29263848494
2166,157612.14616231876
2167,214443.8606284322
2168,186041.4371408202
2169,190670.8686766238
2170,213732.80153488673
2171,155273.94910169538
2172,131855.85097486837
2173,169397.97359234223
2174,215274.64357280836
2175,291975.0972401066
2176,308998.5127493915
2177,229064.89365616615
2178,206401.48736852087
2179,135459.54052679165
2180,214183.54312873102
2181,188965.76967244266
2182,212537.17794639865
2183,181944.61577188264
2184,120869.25908306976
2185,124930.11278764119
2186,144739.10212515935
2187,148146.9797619416
2188,151963.76870898396
2189,261004.25367839128
2190,76067.11307474421
2191,82114.38911714368
2192,86779.32912531137
2193,107518.92046695935
2194,98042.60007264676
2195,104449.97885927379
2196,102906.13719904957
2197,111931.01484472425
2198,152019.6125661499
2199,178630.1104527854
2200,148477.2617742757
2201,145004.65684697463
2202,215770.14591317408
2203,135194.75361524685
2204,172635.10582432337
2205,116559.64209075848
2206,134254.0044754077
2207,204384.30090898913
2208,256503.9567313736
2209,240847.00224260773
2210,116805.29916038248
2211,116353.64721523003
2212,119678.78132417155
2213,104838.4102805716
2214,137950.93067171963
2215,101633.62243314709
2216,146799.79170018574
2217,69276.98351701628
2218,59890.946634985055
2219,61659.78170502686
2220,54008.9913528545
2221,299930.9167025637
2222,278999.69404847326
2223,275819.2582260512
2224,198520.01746572633
2225,117251.96043133295
2226,175415.7027483881
2227,191147.96467605844
2228,256754.49075666408
2229,237427.03315292997
2230,150794.92490613923
2231,200268.69019533083
2232,171611.71223757375
2233,172258.07714575838
2234,235410.599010002
2235,211099.51605825662
2236,238654.58687876986
2237,298449.6060888203
2238,180828.47841481894
2239,108335.2555432097
2240,150927.66328347492
2241,150243.9141565241
2242,120814.28006582866
2243,128280.58174958978
2244,101866.96619547108
2245,96377.43063435475
2246,132178.90370209268
2247,111191.09830861792
2248,115655.71346909857
2249,114689.96689517573
2250,125457.49402513633
2251,110217.0746973216
2252,178023.03026063
2253,153113.67632302764
2254,181513.07498855767
2255,180215.91358869546
2256,176593.35886917356
2257,204916.76301105728
2258,156713.79594228347
2259,170281.82623095834
2260,150288.8609330419
2261,197046.11413242275
2262,209248.50440630317
2263,370712.56230199157
2264,455640.00073419884
2265,174214.19458107793
2266,302019.6567492825
2267,353062.4424087702
2268,421206.7483232369
2269,151379.19990082993
2270,194743.92471621378
2271,209444.70348731533
2272,188353.1053928831
2273,159529.20353265567
2274,174804.0243477215
2275,151788.63640954703
2276,187205.42902826806
2277,176878.9292360879
2278,146011.191001952
2279,123856.93510389932
2280,112790.36073663291
2281,160530.76067412095
2282,176715.71704064854
2283,105371.46889390075
2284,110534.8864736733
2285,139552.0588641037
2286,123695.46366902794
2287,361025.0400346266
2288,264391.5777414079
2289,347271.7733019899
2290,437459.9815748609
2291,320045.485597164
2292,423609.82162113744
2293,454449.0305069191
2294,392054.9652857997
2295,464029.7467328407
2296,267841.37620786385
2297,335303.93497322116
2298,333207.5721429195
2299,338572.5725786235
2300,332599.4986271347
2301,306584.4617635447
2302,238521.4251319738
2303,236144.98491163127
2304,243019.75112096276
2305,187473.5024835417
2306,181777.465902764
2307,189836.53906759815
2308,219633.9280287412
2309,276111.9606121906
2310,202989.61069134544
2311,194871.80621289156
2312,172277.90897924075
2313,164780.4222761668
2314,166688.5407469722
2315,173553.89699508864
2316,186548.87329040133
2317,180203.40431151958
2318,173707.91351693723
2319,176406.1772353982
2320,178730.38641949574
2321,233632.63217315887
2322,171590.6099608869
2323,195983.08348784325
2324,173563.11829938414
2325,206570.72100175614
2326,172228.86051201972
2327,196179.4443566378
2328,213701.6991198814
2329,186334.7594815438
2330,175972.44605989987
2331,334355.32988508744
2332,394442.3208311223
2333,316528.25865450845
2334,252432.84405966866
2335,279597.1790418498
2336,302478.99469751085
2337,190862.386717893
2338,253881.1288550848
2339,209181.1075298028
2340,378973.5744790689
2341,206235.51676912766
2342,226088.37267888177
2343,219704.64773557647
2344,202748.10408408317
2345,227749.5736836535
2346,204231.6651611573
2347,191260.79353187402
2348,232462.55268094028
2349,176589.3180090913
2350,303668.25307408907
2351,249261.29355805455
2352,239369.55263620627
2353,226299.73408505283
2354,137606.57132133038
2355,144271.87730688852
2356,152228.3422729637
2357,180154.0329773996
2358,191602.34161271233
2359,126359.81847389702
2360,114419.8784801703
2361,145342.9461827162
2362,248807.67094696668
2363,139048.76708703605
2364,156919.8222174733
2365,209053.48592391054
2366,188748.29599538894
2367,219252.89015712027
2368,209226.69393309834
2369,215473.74194036555
2370,165876.29494842922
2371,162109.0406271031
2372,196527.15737355323
2373,280115.02774354117
2374,304050.1089619602
2375,246166.91780463932
2376,265410.04003320134
2377,326320.2476273125
2378,139803.65290187328
2379,190346.550112098
2380,145913.44192559624
2381,162421.83213318852
2382,201315.12990672715
2383,196601.00212669533
2384,235404.8791994513
2385,155812.52985051202
2386,131776.90888417256
2387,135284.56327975623
2388,102415.04495313246
2389,114481.8047272457
2390,144901.06933521625
2391,143561.89491932222
2392,114603.95449482232
2393,165906.97589958113
2394,142350.84043111204
2395,201070.9806998998
2396,137112.02019232846
2397,213769.76510885972
2398,131190.44244072706
2399,65553.8777268214
2400,63188.12705423063
2401,121499.94732532286
2402,133638.6118061897
2403,146331.63346323208
2404,150314.63586367897
2405,154373.52251906227
2406,136330.13340904476
2407,122465.9575829276
2408,145623.64845530753
2409,118725.88776087524
2410,162761.38912810443
2411,113061.7926799266
2412,155459.18798793218
2413,129055.73882641245
2414,158227.2250591701
2415,135576.80457044765
2416,125909.01030916806
2417,129640.47052061776
2418,130970.48790431948
2419,125994.90890373268
2420,116724.19237315995
2421,143085.27944513073
2422,107744.65266057277
2423,117828.86559745562
2424,154289.92056311894
2425,185233.94733427843
2426,129319.02046433752
2427,129969.49257625306
2428,181599.0676885198
2429,111264.83163767918
2430,130622.5630210068
2431,105402.95753205057
2432,145849.3388439454
2433,145874.0713583189
2434,136042.65507464856
2435,148831.6342523791
2436,102230.8650643418
2437,101831.43789710787
2438,121976.42053696097
2439,101552.46934408498
2440,121749.73025047491
2441,91482.0483980189
2442,90797.4489457148
2443,120562.3472596803
2444,125748.79056848602
2445,85105.1073121697
2446,134985.5395421594
2447,179350.98537859076
2448,129332.06008283708
2449,107256.08612391574
2450,150571.15085214836
2451,112457.86367497293
2452,189067.3827823187
2453,90671.66597112808
2454,115072.38127000554
2455,116509.19821892792
2456,135569.34819452476
2457,133490.05778779543
2458,125878.37485221487
2459,109058.17921796707
2460,138327.45889913532
2461,126593.48777532467
2462,131756.2663196263
2463,123378.36973269384
2464,169599.88102648617
2465,138400.3854406235
2466,112769.80879585973
2467,124290.56269198333
2468,78298.60770553892
2469,75486.02400003225
2470,192496.662135923
2471,203322.9939782784
2472,156612.26598421793
2473,116697.12411668197
2474,81420.42375773967
2475,202118.96026521066
2476,108340.18163655097
2477,124719.63474957833
2478,150869.9088482997
2479,103683.29324789284
2480,153158.93195383283
2481,117499.65026348771
2482,121784.48362676152
2483,109269.52821155329
2484,118485.179346798
2485,120214.52334460206
2486,148161.88558560592
2487,157486.7925798851
2488,155555.75265143934
2489,151231.52042901865
2490,138594.17660523247
2491,89343.06105451226
2492,192983.68324252043
2493,152544.6859368012
2494,151315.65166046162
2495,87994.89921928672
2496,224999.39046477393
2497,148056.27228045772
2498,107398.46079100658
2499,83874.42626567953
2500,117999.46654632658
2501,132788.46076818655
2502,139225.76865819487
2503,92915.8617039016
2504,162447.71299265567
2505,218972.696173429
2506,239755.0899111501
2507,265511.6663097521
2508,237917.6637211688
2509,205313.74892562127
2510,210838.55065292047
2511,167627.79862941813
2512,201052.8720612933
2513,213842.823568293
2514,245760.822586191
2515,149821.46107750008
2516,169949.91399252077
2517,145160.60438670334
2518,154424.22858222583
2519,230656.53934055078
2520,216559.672587436
2521,183246.88834736915
2522,215874.44203592982
2523,114420.23262149825
2524,133785.66754776763
2525,147020.0059024086
2526,139545.4964791306
2527,116703.64554708147
2528,124641.86893870344
2529,132216.31583651883
2530,127120.87581791822
2531,246693.88474981175
2532,217214.75835540608
2533,188862.5903610943
2534,230471.2003960742
2535,288946.434202755
2536,222613.5474446267
2537,239549.05641489063
2538,173249.19556263465
2539,180794.7199359241
2540,169226.89885955647
2541,174479.47531538503
2542,157795.31134834583
2543,121815.22234382301
2544,121808.13179384862
2545,133976.3129496239
2546,118914.60775291744
2547,138205.48716613615
2548,144918.1171361502
2549,150065.81736495747
2550,507109.6035764737
2551,137279.8684328764
2552,128167.59785283807
2553,74618.38799615364
2554,93178.8351452268
2555,111181.58899845128
2556,97813.34924751954
2557,104942.46829214264
2558,130893.98287847731
2559,141030.62197303673
2560,150463.81964168674
2561,146719.73506001092
2562,138875.01830511005
2563,150217.8517035952
2564,201394.33931420997
2565,132295.46522153594
2566,149721.585612242
2567,132470.708209056
2568,194985.71214927183
2569,220809.55574997558
2570,111386.63543300031
2571,189472.1812154312
2572,153173.75219995406
2573,210611.16619243348
2574,284388.0649804284
2575,129285.8548226572
2576,117672.48119713475
2577,135466.94071086327
2578,82456.88468648326
2579,56578.5638561776
2580,83536.09298715106
2581,89278.65829878005
2582,92571.95202243296
2583,269317.56629519886
2584,169652.14029745883
2585,174891.01141669526
2586,209294.16920773822
2587,191691.61030513397
2588,135909.20923718956
2589,145308.63108781638
2590,192974.1911563158
2591,221847.64457095502
2592,199753.5180452139
2593,242104.18798078806
2594,181415.69181876653
2595,203443.62914716947
2596,278143.84545037884
2597,181824.01542455208
2598,270732.67744523555
2599,328272.8362540548
2600,137046.6313512948
2601,140182.90939911274
2602,81134.45419732481
2603,90763.1988995189
2604,86599.11288892108
2605,77003.65702564243
2606,141376.9890218678
2607,191173.93534872687
2608,185323.69370496256
2609,163846.57129841344
2610,107154.43450888844
2611,126760.13943575454
2612,154397.90663439705
2613,125176.97104304779
2614,118888.56382048671
2615,148634.19583819198
2616,139341.80493181816
2617,180460.0197015084
2618,193429.350179404
2619,188448.9544842277
2620,182615.99263691175
2621,171790.70895174373
2622,174579.08936428634
2623,230609.72989054825
2624,284250.69546324224
2625,293360.6114836646
2626,166464.27659145478
2627,167452.8985778271
2628,471899.9427182101
2629,487123.0386683823
2630,367140.5088472905
2631,462182.7936368182
2632,407767.24246752285
2633,300509.5883975045
2634,420871.72670520673
2635,154587.9287959585
2636,169116.18102228158
2637,178961.04125465767
2638,241528.3159294543
2639,185274.68500917114
2640,146718.5066835467
2641,103960.21693756925
2642,182523.17117980064
2643,100686.2483157391
2644,112194.76171062476
2645,106131.76492934882
2646,93202.09270031378
2647,100734.77628602831
2648,138484.0046275105
2649,150049.90605782712
2650,133005.16618918098
2651,131844.40801537392
2652,381445.1401324014
2653,244794.8806475586
2654,244111.0831961572
2655,391194.0539510151
2656,303426.4133601786
2657,340436.27842273214
2658,295684.3884453439
2659,294012.21048713976
2660,351693.1369255078
2661,340509.1172764393
2662,359014.4219006271
2663,283265.9533296403
2664,270854.3599444785
2665,308060.4557652564
2666,273719.571727679
2667,162333.9631987078
2668,172202.49070041208
2669,172887.7401806868
2670,261596.13704428799
2671,179500.88162624056
2672,184161.31241593193
2673,194620.31380958614
2674,188162.7332533157
2675,166986.91185120243
2676,187869.51597273673
2677,190406.99183244904
2678,236824.7273031624
2679,275705.5483262334
2680,284170.756907261
2681,396002.8863479775
2682,316258.1658602274
2683,496683.3038169724
2684,317396.94275632594
2685,320845.15353860636
2686,238492.06900781224
2687,295254.4113820411
2688,206405.67399147383
2689,200123.44612253844
2690,394688.9903181681
2691,181698.84946010387
2692,137449.09279710642
2693,188549.6703185715
2694,138437.26543956553
2695,184030.28783906993
2696,176376.6563433508
2697,180301.8696562388
2698,183752.39335831843
2699,166270.29650714283
2700,152527.90166814195
2701,149331.4867921141
2702,109977.717805113
2703,126045.05454642534
2704,137234.02759158832
2705,113469.4471759092
2706,111140.42023716337
2707,121670.46135763291
2708,131866.48285764246
2709,100043.46124178762
2710,124581.11555798762
2711,260088.3452877452
2712,376170.98380623164
2713,170029.39970530316
2714,145432.06349238497
2715,166923.56345929537
2716,138469.39654693438
2717,192514.4400489484
2718,218945.45398212882
2719,145078.79442777985
2720,167820.24732252423
2721,126763.05594955798
2722,152438.62968477173
2723,139914.01411948842
2724,124637.22330048394
2725,128118.06914357013
2726,145810.45971945964
2727,169363.48050180165
2728,181539.51235438802
2729,145147.4124625117
2730,144208.2389235893
2731,128286.09851470677
2732,132571.3610287672
2733,155059.5738024023
2734,127974.54192477574
2735,130351.3496359227
